timestamp_utc,policy,retry_model,retry_budget,hotspot_probability,hotspot_p,mpl,repeat,seed,warmup_seconds,measurement_seconds,committed,errors,attempts,aborts,committed_tps,tps,observed_tps,attempted_tps,error_rate_pct,error_rate,abort_rate_pct,abort_rate,latency_mean_ms,mean_latency_ms,latency_p50_ms,latency_p95_ms,p95_latency_ms,validation_ok,post_total_funds,raw_path
2026-05-15T19:58:53.455862+00:00,rc,bounded_10,10,0.900000,0.900000,1,4,3995,30.0,60.0,213771,0,213771,0,3562.850000,3562.850000,3562.850000,3562.850000,0.000000,0.000000,0.000000,0.000000,0.275551,0.275551,0.231542,0.427588,0.427588,True,3600352678,results/main/raw/20260515T195853.455862+0000_rc_mpl1_bounded_10_p0p9_r4.json
2026-05-15T20:00:24.146192+00:00,rc,bounded_10,10,0.900000,0.900000,1,5,3996,30.0,60.0,223044,0,223044,0,3717.400000,3717.400000,3717.400000,3717.400000,0.000000,0.000000,0.000000,0.000000,0.263936,0.263936,0.218083,0.416746,0.416746,True,3600364935,results/main/raw/20260515T200024.146192+0000_rc_mpl1_bounded_10_p0p9_r5.json
2026-05-15T20:01:54.843176+00:00,rc,unbounded,inf,0.100000,0.100000,1,1,3992,30.0,60.0,222923,0,222923,0,3715.383333,3715.383333,3715.383333,3715.383333,0.000000,0.000000,0.000000,0.000000,0.263992,0.263992,0.215521,0.408566,0.408566,True,3600371970,results/main/raw/20260515T200154.843176+0000_rc_mpl1_unbounded_p0p1_r1.json
2026-05-15T20:03:25.525727+00:00,rc,unbounded,inf,0.100000,0.100000,1,2,3993,30.0,60.0,223074,0,223074,0,3717.900000,3717.900000,3717.900000,3717.900000,0.000000,0.000000,0.000000,0.000000,0.263837,0.263837,0.218438,0.411424,0.411424,True,3600369909,results/main/raw/20260515T200325.525727+0000_rc_mpl1_unbounded_p0p1_r2.json
2026-05-15T20:04:56.220946+00:00,rc,unbounded,inf,0.100000,0.100000,1,3,3994,30.0,60.0,222312,0,222312,0,3705.200000,3705.200000,3705.200000,3705.200000,0.000000,0.000000,0.000000,0.000000,0.264738,0.264738,0.218812,0.417588,0.417588,True,3600368017,results/main/raw/20260515T200456.220946+0000_rc_mpl1_unbounded_p0p1_r3.json
2026-05-15T20:06:26.944691+00:00,rc,unbounded,inf,0.100000,0.100000,1,4,3995,30.0,60.0,220364,0,220364,0,3672.733333,3672.733333,3672.733333,3672.733333,0.000000,0.000000,0.000000,0.000000,0.267089,0.267089,0.217125,0.415677,0.415677,True,3600361582,results/main/raw/20260515T200626.944691+0000_rc_mpl1_unbounded_p0p1_r4.json
2026-05-15T20:07:57.666899+00:00,rc,unbounded,inf,0.100000,0.100000,1,5,3996,30.0,60.0,220305,0,220305,0,3671.750000,3671.750000,3671.750000,3671.750000,0.000000,0.000000,0.000000,0.000000,0.267125,0.267125,0.229480,0.437942,0.437942,True,3600363345,results/main/raw/20260515T200757.666899+0000_rc_mpl1_unbounded_p0p1_r5.json
2026-05-15T20:09:28.429120+00:00,rc,unbounded,inf,0.500000,0.500000,1,1,3992,30.0,60.0,220638,0,220638,0,3677.300000,3677.300000,3677.300000,3677.300000,0.000000,0.000000,0.000000,0.000000,0.266765,0.266765,0.229583,0.443781,0.443781,True,3600364178,results/main/raw/20260515T200928.429120+0000_rc_mpl1_unbounded_p0p5_r1.json
2026-05-15T20:10:59.178793+00:00,rc,unbounded,inf,0.500000,0.500000,1,2,3993,30.0,60.0,220667,0,220667,0,3677.783333,3677.783333,3677.783333,3677.783333,0.000000,0.000000,0.000000,0.000000,0.266767,0.266767,0.212292,0.407549,0.407549,True,3600368324,results/main/raw/20260515T201059.178793+0000_rc_mpl1_unbounded_p0p5_r2.json
2026-05-15T20:12:29.854423+00:00,rc,unbounded,inf,0.500000,0.500000,1,3,3994,30.0,60.0,221054,0,221054,0,3684.233333,3684.233333,3684.233333,3684.233333,0.000000,0.000000,0.000000,0.000000,0.266205,0.266205,0.217396,0.421408,0.421408,True,3600367317,results/main/raw/20260515T201229.854423+0000_rc_mpl1_unbounded_p0p5_r3.json
2026-05-15T20:14:00.595642+00:00,rc,unbounded,inf,0.500000,0.500000,1,4,3995,30.0,60.0,220496,0,220496,0,3674.933333,3674.933333,3674.933333,3674.933333,0.000000,0.000000,0.000000,0.000000,0.266852,0.266852,0.239792,0.453358,0.453358,True,3600363154,results/main/raw/20260515T201400.595642+0000_rc_mpl1_unbounded_p0p5_r4.json
2026-05-15T20:15:31.328091+00:00,rc,unbounded,inf,0.500000,0.500000,1,5,3996,30.0,60.0,222388,0,222388,0,3706.466667,3706.466667,3706.466667,3706.466667,0.000000,0.000000,0.000000,0.000000,0.264623,0.264623,0.217542,0.416092,0.416092,True,3600365989,results/main/raw/20260515T201531.328091+0000_rc_mpl1_unbounded_p0p5_r5.json
2026-05-15T20:17:02.073295+00:00,rc,unbounded,inf,0.900000,0.900000,1,1,3992,30.0,60.0,224426,0,224426,0,3740.433333,3740.433333,3740.433333,3740.433333,0.000000,0.000000,0.000000,0.000000,0.262293,0.262293,0.210354,0.400801,0.400801,True,3600373315,results/main/raw/20260515T201702.073295+0000_rc_mpl1_unbounded_p0p9_r1.json
2026-05-15T20:18:32.814459+00:00,rc,unbounded,inf,0.900000,0.900000,1,2,3993,30.0,60.0,224629,0,224629,0,3743.816667,3743.816667,3743.816667,3743.816667,0.000000,0.000000,0.000000,0.000000,0.262085,0.262085,0.224562,0.419383,0.419383,True,3600373271,results/main/raw/20260515T201832.814459+0000_rc_mpl1_unbounded_p0p9_r2.json
2026-05-15T20:20:03.603228+00:00,rc,unbounded,inf,0.900000,0.900000,1,3,3994,30.0,60.0,222650,0,222650,0,3710.833333,3710.833333,3710.833333,3710.833333,0.000000,0.000000,0.000000,0.000000,0.264374,0.264374,0.220083,0.426731,0.426731,True,3600371018,results/main/raw/20260515T202003.603228+0000_rc_mpl1_unbounded_p0p9_r3.json
2026-05-15T20:21:34.359838+00:00,rc,unbounded,inf,0.900000,0.900000,1,4,3995,30.0,60.0,224380,0,224380,0,3739.666667,3739.666667,3739.666667,3739.666667,0.000000,0.000000,0.000000,0.000000,0.262231,0.262231,0.217479,0.409629,0.409629,True,3600369839,results/main/raw/20260515T202134.359838+0000_rc_mpl1_unbounded_p0p9_r4.json
2026-05-15T20:23:05.107288+00:00,rc,unbounded,inf,0.900000,0.900000,1,5,3996,30.0,60.0,222347,0,222347,0,3705.783333,3705.783333,3705.783333,3705.783333,0.000000,0.000000,0.000000,0.000000,0.264805,0.264805,0.213334,0.407666,0.407666,True,3600368054,results/main/raw/20260515T202305.107288+0000_rc_mpl1_unbounded_p0p9_r5.json
2026-05-15T20:24:35.847478+00:00,rc,bounded_1,1,0.100000,0.100000,8,1,3992,30.0,60.0,791122,0,791122,0,13185.366667,13185.366667,13185.366667,13185.366667,0.000000,0.000000,0.000000,0.000000,0.597319,0.597319,0.512208,0.899012,0.899012,True,3600324928,results/main/raw/20260515T202435.847478+0000_rc_mpl8_bounded_1_p0p1_r1.json
2026-05-15T20:26:06.840162+00:00,rc,bounded_1,1,0.100000,0.100000,8,2,3993,30.0,60.0,814958,0,814958,0,13582.633333,13582.633333,13582.633333,13582.633333,0.000000,0.000000,0.000000,0.000000,0.579817,0.579817,0.519104,0.909635,0.909635,True,3600326902,results/main/raw/20260515T202606.840162+0000_rc_mpl8_bounded_1_p0p1_r2.json
2026-05-15T20:27:37.721901+00:00,rc,bounded_1,1,0.100000,0.100000,8,3,3994,30.0,60.0,366507,0,366507,0,6108.450000,6108.450000,6108.450000,6108.450000,0.000000,0.000000,0.000000,0.000000,1.300742,1.300742,0.561250,4.919916,4.919916,True,3600201461,results/main/raw/20260515T202737.721901+0000_rc_mpl8_bounded_1_p0p1_r3.json
2026-05-15T20:29:08.571910+00:00,rc,bounded_1,1,0.100000,0.100000,8,4,3995,30.0,60.0,370020,0,370020,0,6167.000000,6167.000000,6167.000000,6167.000000,0.000000,0.000000,0.000000,0.000000,1.288249,1.288249,0.573667,5.762144,5.762144,True,3600511426,results/main/raw/20260515T202908.571910+0000_rc_mpl8_bounded_1_p0p1_r4.json
2026-05-15T20:30:39.573713+00:00,rc,bounded_1,1,0.100000,0.100000,8,5,3996,30.0,60.0,426819,0,426819,0,7113.650000,7113.650000,7113.650000,7113.650000,0.000000,0.000000,0.000000,0.000000,1.115679,1.115679,0.570604,5.162275,5.162275,True,3599977582,results/main/raw/20260515T203039.573713+0000_rc_mpl8_bounded_1_p0p1_r5.json
2026-05-15T20:32:10.517247+00:00,rc,bounded_1,1,0.500000,0.500000,8,1,3992,30.0,60.0,820417,0,820417,0,13673.616667,13673.616667,13673.616667,13673.616667,0.000000,0.000000,0.000000,0.000000,0.575998,0.575998,0.515688,0.895208,0.895208,True,3586722924,results/main/raw/20260515T203210.517247+0000_rc_mpl8_bounded_1_p0p5_r1.json
2026-05-15T20:33:41.389170+00:00,rc,bounded_1,1,0.500000,0.500000,8,2,3993,30.0,60.0,537556,0,537556,0,8959.266667,8959.266667,8959.266667,8959.266667,0.000000,0.000000,0.000000,0.000000,0.883916,0.883916,0.510937,0.898421,0.898421,True,3585150437,results/main/raw/20260515T203341.389170+0000_rc_mpl8_bounded_1_p0p5_r2.json
2026-05-15T20:35:12.423992+00:00,rc,bounded_1,1,0.500000,0.500000,8,3,3994,30.0,60.0,366715,0,366715,0,6111.916667,6111.916667,6111.916667,6111.916667,0.000000,0.000000,0.000000,0.000000,1.300169,1.300169,0.568855,5.512585,5.512585,True,3585210039,results/main/raw/20260515T203512.423992+0000_rc_mpl8_bounded_1_p0p5_r3.json
2026-05-15T20:36:43.433106+00:00,rc,bounded_1,1,0.500000,0.500000,8,4,3995,30.0,60.0,368233,0,368233,0,6137.216667,6137.216667,6137.216667,6137.216667,0.000000,0.000000,0.000000,0.000000,1.294834,1.294834,0.576917,5.865077,5.865077,True,3584510192,results/main/raw/20260515T203643.433106+0000_rc_mpl8_bounded_1_p0p5_r4.json
2026-05-15T20:38:14.412422+00:00,rc,bounded_1,1,0.500000,0.500000,8,5,3996,30.0,60.0,767441,0,767441,0,12790.683333,12790.683333,12790.683333,12790.683333,0.000000,0.000000,0.000000,0.000000,0.616414,0.616414,0.541104,1.393894,1.393894,True,3583913673,results/main/raw/20260515T203814.412422+0000_rc_mpl8_bounded_1_p0p5_r5.json
2026-05-15T20:39:45.290238+00:00,rc,bounded_1,1,0.900000,0.900000,8,1,3992,30.0,60.0,681028,0,681028,0,11350.466667,11350.466667,11350.466667,11350.466667,0.000000,0.000000,0.000000,0.000000,0.695977,0.695977,0.517500,0.923088,0.923088,True,3566504688,results/main/raw/20260515T203945.290238+0000_rc_mpl8_bounded_1_p0p9_r1.json
2026-05-15T20:41:16.389508+00:00,rc,bounded_1,1,0.900000,0.900000,8,2,3993,30.0,60.0,365293,0,365293,0,6088.216667,6088.216667,6088.216667,6088.216667,0.000000,0.000000,0.000000,0.000000,1.305501,1.305501,0.573021,5.250663,5.250663,True,3574503418,results/main/raw/20260515T204116.389508+0000_rc_mpl8_bounded_1_p0p9_r2.json
2026-05-15T20:42:47.399968+00:00,rc,bounded_1,1,0.900000,0.900000,8,3,3994,30.0,60.0,366650,0,366650,0,6110.833333,6110.833333,6110.833333,6110.833333,0.000000,0.000000,0.000000,0.000000,1.300585,1.300585,0.580438,4.945377,4.945377,True,3577009799,results/main/raw/20260515T204247.399968+0000_rc_mpl8_bounded_1_p0p9_r3.json
