timestamp_utc,policy,retry_model,retry_budget,hotspot_probability,hotspot_p,mpl,repeat,seed,warmup_seconds,measurement_seconds,committed,errors,attempts,aborts,committed_tps,tps,observed_tps,attempted_tps,error_rate_pct,error_rate,abort_rate_pct,abort_rate,latency_mean_ms,mean_latency_ms,latency_p50_ms,latency_p95_ms,p95_latency_ms,validation_ok,post_total_funds,raw_path
2026-05-16T00:32:24.790435+00:00,rc,bounded_10,10.0,0.9,0.9,64,4,3995,30.0,60.0,773293,0,773293,0,12888.216667,12888.216667,12888.216667,12888.216667,0.0,0.0,0.0,0.0,4.958081,4.958081,1.97173,17.56431,17.56431,True,3387234638,results/v7/raw/20260516T003224.790435+0000_rc_mpl64_bounded_10_p0p9_r4.json
2026-05-16T00:33:56.433247+00:00,rc,bounded_10,10.0,0.9,0.9,64,5,3996,30.0,60.0,378523,0,378523,0,6308.716667,6308.716667,6308.716667,6308.716667,0.0,0.0,0.0,0.0,10.138445,10.138445,2.192875,56.48921,56.48921,True,3466092364,results/v7/raw/20260516T003356.433247+0000_rc_mpl64_bounded_10_p0p9_r5.json
2026-05-16T00:50:44.345154+00:00,rc,unbounded,inf,0.9,0.9,64,1,3992,30.0,60.0,796419,0,796419,0,13273.65,13273.65,13273.65,13273.65,0.0,0.0,0.0,0.0,4.811703,4.811703,2.028083,23.153521,23.153521,True,3404808474,results/v7/raw/20260516T005044.345154+0000_rc_mpl64_unbounded_p0p9_r1.json
2026-05-16T00:52:15.875854+00:00,rc,unbounded,inf,0.9,0.9,64,2,3993,30.0,60.0,599213,0,599213,0,9986.883333,9986.883333,9986.883333,9986.883333,0.0,0.0,0.0,0.0,6.403189,6.403189,2.013625,17.10705,17.10705,True,3406147611,results/v7/raw/20260516T005215.875854+0000_rc_mpl64_unbounded_p0p9_r2.json
2026-05-16T00:53:47.586855+00:00,rc,unbounded,inf,0.9,0.9,64,3,3994,30.0,60.0,381309,0,381309,0,6355.15,6355.15,6355.15,6355.15,0.0,0.0,0.0,0.0,10.063227,10.063227,2.049,55.967652,55.967652,True,3462293586,results/v7/raw/20260516T005347.586855+0000_rc_mpl64_unbounded_p0p9_r3.json
2026-05-16T00:55:19.098212+00:00,rc,unbounded,inf,0.9,0.9,64,4,3995,30.0,60.0,382732,0,382732,0,6378.866667,6378.866667,6378.866667,6378.866667,0.0,0.0,0.0,0.0,10.031113,10.031113,1.984688,56.947879,56.947879,True,3464792994,results/v7/raw/20260516T005519.098212+0000_rc_mpl64_unbounded_p0p9_r4.json
2026-05-16T00:56:50.760980+00:00,rc,unbounded,inf,0.9,0.9,64,5,3996,30.0,60.0,751831,0,751831,0,12530.516667,12530.516667,12530.516667,12530.516667,0.0,0.0,0.0,0.0,5.097665,5.097665,2.030667,29.500551,29.500551,True,3412819929,results/v7/raw/20260516T005650.760980+0000_rc_mpl64_unbounded_p0p9_r5.json
2026-05-16T05:46:43.008783+00:00,si,bounded_1,1.0,0.9,0.9,64,1,3992,30.0,60.0,220291,40784,337649,117358,3671.516667,3671.516667,4351.25,5627.483333,15.621565,15.621565,34.757396,34.757396,14.70842,14.70842,2.950292,73.490985,73.490985,True,3600455658,results/v7/raw/20260516T054643.008783+0000_si_mpl64_bounded_1_p0p9_r1.json
2026-05-16T05:48:15.015940+00:00,si,bounded_1,1.0,0.9,0.9,64,2,3993,30.0,60.0,237058,44530,365525,128467,3950.966667,3950.966667,4693.133333,6092.083333,15.813884,15.813884,35.145886,35.145886,13.629493,13.629493,1.703875,108.643354,108.643354,True,3600443841,results/v7/raw/20260516T054815.015940+0000_si_mpl64_bounded_1_p0p9_r2.json
2026-05-16T05:49:46.745462+00:00,si,bounded_1,1.0,0.9,0.9,64,3,3994,30.0,60.0,253874,50700,398661,144787,4231.233333,4231.233333,5076.233333,6644.35,16.646201,16.646201,36.318326,36.318326,12.603416,12.603416,2.696312,72.888093,72.888093,True,3600531430,results/v7/raw/20260516T054946.745462+0000_si_mpl64_bounded_1_p0p9_r3.json
2026-05-16T05:51:18.451643+00:00,si,bounded_1,1.0,0.9,0.9,64,4,3995,30.0,60.0,454885,102522,740937,286052,7581.416667,7581.416667,9290.116667,12348.95,18.392665,18.392665,38.606791,38.606791,6.878361,6.878361,3.137334,37.12091,37.12091,True,3600885302,results/v7/raw/20260516T055118.451643+0000_si_mpl64_bounded_1_p0p9_r4.json
2026-05-16T05:52:50.154796+00:00,si,bounded_1,1.0,0.9,0.9,64,5,3996,30.0,60.0,258027,50064,401459,143432,4300.45,4300.45,5134.85,6690.983333,16.249744,16.249744,35.727683,35.727683,12.461272,12.461272,3.371604,52.778044,52.778044,True,3600695741,results/v7/raw/20260516T055250.154796+0000_si_mpl64_bounded_1_p0p9_r5.json
2026-05-16T06:09:41.271729+00:00,si,bounded_3,3.0,0.9,0.9,64,1,3992,30.0,60.0,269503,20684,453762,184259,4491.716667,4491.716667,4836.45,7562.7,7.127818,7.127818,40.60697,40.60697,13.227819,13.227819,2.640896,90.037919,90.037919,True,3600487836,results/v7/raw/20260516T060941.271729+0000_si_mpl64_bounded_3_p0p9_r1.json
2026-05-16T06:11:12.993765+00:00,si,bounded_3,3.0,0.9,0.9,64,2,3993,30.0,60.0,476883,42264,836563,359680,7948.05,7948.05,8652.45,13942.716667,8.141047,8.141047,42.994969,42.994969,7.386761,7.386761,3.006562,25.912542,25.912542,True,3600901498,results/v7/raw/20260516T061112.993765+0000_si_mpl64_bounded_3_p0p9_r2.json
2026-05-16T06:12:44.745083+00:00,si,bounded_3,3.0,0.9,0.9,64,3,3994,30.0,60.0,234220,17964,393679,159459,3903.666667,3903.666667,4203.066667,6561.316667,7.12337,7.12337,40.504828,40.504828,15.22825,15.22825,2.798375,90.258667,90.258667,True,3600554157,results/v7/raw/20260516T061244.745083+0000_si_mpl64_bounded_3_p0p9_r3.json
2026-05-16T06:14:16.550987+00:00,si,bounded_3,3.0,0.9,0.9,64,4,3995,30.0,60.0,235448,18160,396792,161344,3924.133333,3924.133333,4226.8,6613.2,7.160657,7.160657,40.66211,40.66211,15.139417,15.139417,2.826958,89.862614,89.862614,True,3600443624,results/v7/raw/20260516T061416.550987+0000_si_mpl64_bounded_3_p0p9_r4.json
2026-05-16T06:15:48.270811+00:00,si,bounded_3,3.0,0.9,0.9,64,5,3996,30.0,60.0,234608,18203,395532,160924,3910.133333,3910.133333,4213.516667,6592.2,7.20024,7.20024,40.685457,40.685457,15.185418,15.185418,2.699958,89.339527,89.339527,True,3600444361,results/v7/raw/20260516T061548.270811+0000_si_mpl64_bounded_3_p0p9_r5.json
2026-05-16T06:32:37.523035+00:00,si,bounded_10,10.0,0.9,0.9,64,1,3992,30.0,60.0,220788,2409,387691,166903,3679.8,3679.8,3719.95,6461.516667,1.079316,1.079316,43.050522,43.050522,17.207152,17.207152,2.46575,98.873744,98.873744,True,3600470407,results/v7/raw/20260516T063237.523035+0000_si_mpl64_bounded_10_p0p9_r1.json
2026-05-16T06:34:09.420596+00:00,si,bounded_10,10.0,0.9,0.9,64,2,3993,30.0,60.0,219529,2284,384539,165010,3658.816667,3658.816667,3696.883333,6408.983333,1.029696,1.029696,42.911122,42.911122,17.31296,17.31296,2.472437,103.942627,103.942627,True,3600365573,results/v7/raw/20260516T063409.420596+0000_si_mpl64_bounded_10_p0p9_r2.json
2026-05-16T06:35:41.450093+00:00,si,bounded_10,10.0,0.9,0.9,64,3,3994,30.0,60.0,227473,2471,398667,171194,3791.216667,3791.216667,3832.4,6644.45,1.074609,1.074609,42.941603,42.941603,16.703622,16.703622,2.450979,103.710954,103.710954,True,3600375973,results/v7/raw/20260516T063541.450093+0000_si_mpl64_bounded_10_p0p9_r3.json
2026-05-16T06:37:13.226506+00:00,si,bounded_10,10.0,0.9,0.9,64,4,3995,30.0,60.0,442698,6417,815192,372494,7378.3,7378.3,7485.25,13586.533333,1.42881,1.42881,45.694021,45.694021,8.540602,8.540602,2.608104,34.520675,34.520675,True,3600689033,results/v7/raw/20260516T063713.226506+0000_si_mpl64_bounded_10_p0p9_r4.json
2026-05-16T06:38:44.827048+00:00,si,bounded_10,10.0,0.9,0.9,64,5,3996,30.0,60.0,263910,3067,472019,208109,4398.5,4398.5,4449.616667,7866.983333,1.148788,1.148788,44.089115,44.089115,14.394072,14.394072,2.808562,34.081483,34.081483,True,3600543959,results/v7/raw/20260516T063844.827048+0000_si_mpl64_bounded_10_p0p9_r5.json
2026-05-16T06:55:34.870611+00:00,si,unbounded,inf,0.9,0.9,64,1,3992,30.0,60.0,235484,0,414622,179138,3924.733333,3924.733333,3924.733333,6910.366667,0.0,0.0,43.205136,43.205136,16.303736,16.303736,2.288,102.075299,102.075299,True,3600376211,results/v7/raw/20260516T065534.870611+0000_si_mpl64_unbounded_p0p9_r1.json
2026-05-16T06:57:06.560767+00:00,si,unbounded,inf,0.9,0.9,64,2,3993,30.0,60.0,444492,0,818989,374497,7408.2,7408.2,7408.2,13649.816667,0.0,0.0,45.726744,45.726744,8.629269,8.629269,2.490479,27.512074,27.512074,True,3600702664,results/v7/raw/20260516T065706.560767+0000_si_mpl64_unbounded_p0p9_r2.json
2026-05-16T06:58:38.369419+00:00,si,unbounded,inf,0.9,0.9,64,3,3994,30.0,60.0,222729,0,393348,170619,3712.15,3712.15,3712.15,6555.8,0.0,0.0,43.376094,43.376094,17.254901,17.254901,2.449291,83.466656,83.466656,True,3600473820,results/v7/raw/20260516T065838.369419+0000_si_mpl64_unbounded_p0p9_r3.json
2026-05-16T07:00:10.355004+00:00,si,unbounded,inf,0.9,0.9,64,4,3995,30.0,60.0,216301,0,381781,165480,3605.016667,3605.016667,3605.016667,6363.016667,0.0,0.0,43.344221,43.344221,17.750891,17.750891,2.336792,104.704054,104.704054,True,3600354602,results/v7/raw/20260516T070010.355004+0000_si_mpl64_unbounded_p0p9_r4.json
2026-05-16T07:01:42.304863+00:00,si,unbounded,inf,0.9,0.9,64,5,3996,30.0,60.0,225888,0,398207,172319,3764.8,3764.8,3764.8,6636.783333,0.0,0.0,43.273724,43.273724,16.99783,16.99783,2.327187,100.863735,100.863735,True,3600364814,results/v7/raw/20260516T070142.304863+0000_si_mpl64_unbounded_p0p9_r5.json
2026-05-16T12:20:34.546794+00:00,ssi,bounded_1,1.0,0.9,0.9,64,1,3992,30.0,60.0,251962,29932,351526,99564,4199.366667,4199.366667,4698.233333,5858.766667,10.618176,10.618176,28.323367,28.323367,13.620084,13.620084,2.466875,72.790867,72.790867,True,3600497538,results/v7/raw/20260516T122034.546794+0000_ssi_mpl64_bounded_1_p0p9_r1.json
2026-05-16T12:22:06.227238+00:00,ssi,bounded_1,1.0,0.9,0.9,64,2,3993,30.0,60.0,250851,29688,349149,98298,4180.85,4180.85,4675.65,5819.15,10.582486,10.582486,28.153596,28.153596,13.682962,13.682962,2.450208,73.361152,73.361152,True,3600495929,results/v7/raw/20260516T122206.227238+0000_ssi_mpl64_bounded_1_p0p9_r2.json
2026-05-16T12:23:37.877651+00:00,ssi,bounded_1,1.0,0.9,0.9,64,3,3994,30.0,60.0,333597,39261,464958,131361,5559.95,5559.95,6214.3,7749.3,10.529746,10.529746,28.252229,28.252229,10.292576,10.292576,2.162417,68.154982,68.154982,True,3600607140,results/v7/raw/20260516T122337.877651+0000_ssi_mpl64_bounded_1_p0p9_r3.json
2026-05-16T12:25:09.747427+00:00,ssi,bounded_1,1.0,0.9,0.9,64,4,3995,30.0,60.0,309103,31015,415967,106864,5151.716667,5151.716667,5668.633333,6932.783333,9.118894,9.118894,25.690499,25.690499,11.289339,11.289339,2.163167,40.808723,40.808723,True,3600664273,results/v7/raw/20260516T122509.747427+0000_ssi_mpl64_bounded_1_p0p9_r4.json
2026-05-16T12:26:41.685887+00:00,ssi,bounded_1,1.0,0.9,0.9,64,5,3996,30.0,60.0,222047,25388,307121,85074,3700.783333,3700.783333,4123.916667,5118.683333,10.260472,10.260472,27.700483,27.700483,15.545969,15.545969,2.270271,76.286989,76.286989,True,3600437818,results/v7/raw/20260516T122641.685887+0000_ssi_mpl64_bounded_1_p0p9_r5.json
2026-05-16T12:43:31.188873+00:00,ssi,bounded_3,3.0,0.9,0.9,64,1,3992,30.0,60.0,239849,9453,356140,116291,3997.483333,3997.483333,4155.033333,5935.666667,3.791787,3.791787,32.65317,32.65317,15.406675,15.406675,2.461521,80.95793,80.95793,True,3600547388,results/v7/raw/20260516T124331.188873+0000_ssi_mpl64_bounded_3_p0p9_r1.json
2026-05-16T12:45:02.952931+00:00,ssi,bounded_3,3.0,0.9,0.9,64,2,3993,30.0,60.0,238956,9072,354012,115056,3982.6,3982.6,4133.8,5900.2,3.657652,3.657652,32.500593,32.500593,15.481459,15.481459,2.390708,89.266016,89.266016,True,3600423496,results/v7/raw/20260516T124502.952931+0000_ssi_mpl64_bounded_3_p0p9_r2.json
2026-05-16T12:46:34.840519+00:00,ssi,bounded_3,3.0,0.9,0.9,64,3,3994,30.0,60.0,240674,8924,354833,114159,4011.233333,4011.233333,4159.966667,5913.883333,3.575349,3.575349,32.1726,32.1726,15.384132,15.384132,2.171167,90.244958,90.244958,True,3600427910,results/v7/raw/20260516T124634.840519+0000_ssi_mpl64_bounded_3_p0p9_r3.json
2026-05-16T12:48:06.533816+00:00,ssi,bounded_3,3.0,0.9,0.9,64,4,3995,30.0,60.0,459828,18579,693108,233280,7663.8,7663.8,7973.45,11551.8,3.883513,3.883513,33.657092,33.657092,8.017598,8.017598,2.283646,54.996757,54.996757,True,3600723081,results/v7/raw/20260516T124806.533816+0000_ssi_mpl64_bounded_3_p0p9_r4.json
2026-05-16T12:49:37.980583+00:00,ssi,bounded_3,3.0,0.9,0.9,64,5,3996,30.0,60.0,401483,17255,609828,208345,6691.383333,6691.383333,6978.966667,10163.8,4.120715,4.120715,34.164551,34.164551,9.164246,9.164246,2.679458,27.121071,27.121071,True,3600782099,results/v7/raw/20260516T124937.980583+0000_ssi_mpl64_bounded_3_p0p9_r5.json
2026-05-16T13:06:26.258184+00:00,ssi,bounded_10,10.0,0.9,0.9,64,1,3992,30.0,60.0,230917,609,351590,120673,3848.616667,3848.616667,3858.766667,5859.833333,0.263037,0.263037,34.32208,34.32208,16.582839,16.582839,2.222416,100.677121,100.677121,True,3600378101,results/v7/raw/20260516T130626.258184+0000_ssi_mpl64_bounded_10_p0p9_r1.json
2026-05-16T13:07:57.981030+00:00,ssi,bounded_10,10.0,0.9,0.9,64,2,3993,30.0,60.0,441306,1207,687829,246523,7355.1,7355.1,7375.216667,11463.816667,0.27276,0.27276,35.840739,35.840739,8.667745,8.667745,2.272542,59.76639,59.76639,True,3600632337,results/v7/raw/20260516T130757.981030+0000_ssi_mpl64_bounded_10_p0p9_r2.json
2026-05-16T13:09:29.568172+00:00,ssi,bounded_10,10.0,0.9,0.9,64,3,3994,30.0,60.0,395580,1144,620310,224730,6593.0,6593.0,6612.066667,10338.5,0.288362,0.288362,36.22866,36.22866,9.674139,9.674139,2.517271,30.678494,30.678494,True,3600702119,results/v7/raw/20260516T130929.568172+0000_ssi_mpl64_bounded_10_p0p9_r3.json
2026-05-16T13:11:01.513076+00:00,ssi,bounded_10,10.0,0.9,0.9,64,4,3995,30.0,60.0,231771,545,351916,120145,3862.85,3862.85,3871.933333,5865.266667,0.234594,0.234594,34.140249,34.140249,16.524606,16.524606,2.322563,103.128023,103.128023,True,3600380058,results/v7/raw/20260516T131101.513076+0000_ssi_mpl64_bounded_10_p0p9_r4.json
2026-05-16T13:12:33.201984+00:00,ssi,bounded_10,10.0,0.9,0.9,64,5,3996,30.0,60.0,231286,624,353717,122431,3854.766667,3854.766667,3865.166667,5895.283333,0.26907,0.26907,34.612699,34.612699,16.561324,16.561324,2.342208,97.758827,97.758827,True,3600380246,results/v7/raw/20260516T131233.201984+0000_ssi_mpl64_bounded_10_p0p9_r5.json
2026-05-16T13:29:21.328566+00:00,ssi,unbounded,inf,0.9,0.9,64,1,3992,30.0,60.0,294223,0,457786,163563,4903.716667,4903.716667,4903.716667,7629.766667,0.0,0.0,35.72914,35.72914,13.054785,13.054785,2.505062,30.7044,30.7044,True,3600581994,results/v7/raw/20260516T132921.328566+0000_ssi_mpl64_unbounded_p0p9_r1.json
2026-05-16T13:30:53.078113+00:00,ssi,unbounded,inf,0.9,0.9,64,2,3993,30.0,60.0,228236,0,349557,121321,3803.933333,3803.933333,3803.933333,5825.95,0.0,0.0,34.707072,34.707072,16.83422,16.83422,2.280229,100.043982,100.043982,True,3600372960,results/v7/raw/20260516T133053.078113+0000_ssi_mpl64_unbounded_p0p9_r2.json
2026-05-16T13:32:24.769634+00:00,ssi,unbounded,inf,0.9,0.9,64,3,3994,30.0,60.0,227096,0,353176,126080,3784.933333,3784.933333,3784.933333,5886.266667,0.0,0.0,35.698915,35.698915,16.911309,16.911309,2.589792,97.118532,97.118532,True,3600370921,results/v7/raw/20260516T133224.769634+0000_ssi_mpl64_unbounded_p0p9_r3.json
2026-05-16T13:33:56.573511+00:00,ssi,unbounded,inf,0.9,0.9,64,4,3995,30.0,60.0,462962,0,725670,262708,7716.033333,7716.033333,7716.033333,12094.5,0.0,0.0,36.20213,36.20213,8.286708,8.286708,2.366083,48.166728,48.166728,True,3600670953,results/v7/raw/20260516T133356.573511+0000_ssi_mpl64_unbounded_p0p9_r4.json
2026-05-16T13:35:28.255715+00:00,ssi,unbounded,inf,0.9,0.9,64,5,3996,30.0,60.0,332619,0,512817,180198,5543.65,5543.65,5543.65,8546.95,0.0,0.0,35.138851,35.138851,11.548427,11.548427,2.558021,30.670777,30.670777,True,3600625244,results/v7/raw/20260516T133528.255715+0000_ssi_mpl64_unbounded_p0p9_r5.json
2026-05-16T18:25:16.813738+00:00,mixed_robust,bounded_1,1.0,0.9,0.9,64,1,3992,30.0,60.0,263876,34038,365742,101866,4397.933333,4397.933333,4965.233333,6095.7,11.425445,11.425445,27.851874,27.851874,12.88654,12.88654,2.451958,69.187996,69.187996,True,3600556139,results/v7/raw/20260516T182516.813738+0000_mixed_robust_mpl64_bounded_1_p0p9_r1.json
2026-05-16T18:26:48.499433+00:00,mixed_robust,bounded_1,1.0,0.9,0.9,64,2,3993,30.0,60.0,506081,68580,709488,203407,8434.683333,8434.683333,9577.683333,11824.8,11.933992,11.933992,28.669548,28.669548,6.673352,6.673352,2.378229,44.052126,44.052126,True,3600929386,results/v7/raw/20260516T182648.499433+0000_mixed_robust_mpl64_bounded_1_p0p9_r2.json
2026-05-16T18:28:20.027058+00:00,mixed_robust,bounded_1,1.0,0.9,0.9,64,3,3994,30.0,60.0,456177,60946,638004,181827,7602.95,7602.95,8618.716667,10633.4,11.785591,11.785591,28.499351,28.499351,7.416016,7.416016,2.574145,21.604701,21.604701,True,3601049564,results/v7/raw/20260516T182820.027058+0000_mixed_robust_mpl64_bounded_1_p0p9_r3.json
2026-05-16T18:29:51.787979+00:00,mixed_robust,bounded_1,1.0,0.9,0.9,64,4,3995,30.0,60.0,229086,25832,308788,79702,3818.1,3818.1,4248.633333,5146.466667,10.133455,10.133455,25.811236,25.811236,15.063509,15.063509,2.391041,71.509118,71.509118,True,3600494909,results/v7/raw/20260516T182951.787979+0000_mixed_robust_mpl64_bounded_1_p0p9_r4.json
2026-05-16T18:31:23.674049+00:00,mixed_robust,bounded_1,1.0,0.9,0.9,64,5,3996,30.0,60.0,264098,32119,361158,97060,4401.633333,4401.633333,4936.95,6019.3,10.843064,10.843064,26.874664,26.874664,12.957787,12.957787,2.018938,84.650124,84.650124,True,3600510176,results/v7/raw/20260516T183123.674049+0000_mixed_robust_mpl64_bounded_1_p0p9_r5.json
2026-05-16T18:48:12.904008+00:00,mixed_robust,bounded_3,3.0,0.9,0.9,64,1,3992,30.0,60.0,423655,18775,625182,201527,7060.916667,7060.916667,7373.833333,10419.7,4.243609,4.243609,32.234933,32.234933,8.671475,8.671475,2.436541,27.698916,27.698916,True,3600821921,results/v7/raw/20260516T184812.904008+0000_mixed_robust_mpl64_bounded_3_p0p9_r1.json
2026-05-16T18:49:44.896055+00:00,mixed_robust,bounded_3,3.0,0.9,0.9,64,2,3993,30.0,60.0,247873,9405,354798,106925,4131.216667,4131.216667,4287.966667,5913.3,3.655579,3.655579,30.136867,30.136867,14.922467,14.922467,2.224355,91.185112,91.185112,True,3600439041,results/v7/raw/20260516T184944.896055+0000_mixed_robust_mpl64_bounded_3_p0p9_r2.json
2026-05-16T18:51:16.689343+00:00,mixed_robust,bounded_3,3.0,0.9,0.9,64,3,3994,30.0,60.0,246874,10227,358338,111464,4114.566667,4114.566667,4285.016667,5972.3,3.977814,3.977814,31.105827,31.105827,14.939143,14.939143,2.265292,84.79634,84.79634,True,3600445279,results/v7/raw/20260516T185116.689343+0000_mixed_robust_mpl64_bounded_3_p0p9_r3.json
2026-05-16T18:52:48.615998+00:00,mixed_robust,bounded_3,3.0,0.9,0.9,64,4,3995,30.0,60.0,359730,14282,520095,160365,5995.5,5995.5,6233.533333,8668.25,3.818594,3.818594,30.83379,30.83379,10.258075,10.258075,2.217166,81.639002,81.639002,True,3600579423,results/v7/raw/20260516T185248.615998+0000_mixed_robust_mpl64_bounded_3_p0p9_r4.json
2026-05-16T18:54:20.270122+00:00,mixed_robust,bounded_3,3.0,0.9,0.9,64,5,3996,30.0,60.0,527511,23463,779845,252334,8791.85,8791.85,9182.9,12997.416667,4.258459,4.258459,32.356943,32.356943,6.961477,6.961477,2.400521,27.06172,27.06172,True,3600952034,results/v7/raw/20260516T185420.270122+0000_mixed_robust_mpl64_bounded_3_p0p9_r5.json
2026-05-16T19:11:08.282695+00:00,mixed_robust,bounded_10,10.0,0.9,0.9,64,1,3992,30.0,60.0,237370,736,353367,115997,3956.166667,3956.166667,3968.433333,5889.45,0.309106,0.309106,32.826212,32.826212,16.134024,16.134024,2.053687,98.924015,98.924015,True,3600391328,results/v7/raw/20260516T191108.282695+0000_mixed_robust_mpl64_bounded_10_p0p9_r1.json
2026-05-16T19:12:40.191060+00:00,mixed_robust,bounded_10,10.0,0.9,0.9,64,2,3993,30.0,60.0,289817,811,432254,142437,4830.283333,4830.283333,4843.8,7204.233333,0.279051,0.279051,32.952153,32.952153,13.206089,13.206089,1.940437,102.206723,102.206723,True,3600448355,results/v7/raw/20260516T191240.191060+0000_mixed_robust_mpl64_bounded_10_p0p9_r2.json
2026-05-16T19:14:11.802017+00:00,mixed_robust,bounded_10,10.0,0.9,0.9,64,3,3994,30.0,60.0,505823,1622,774608,268785,8430.383333,8430.383333,8457.416667,12910.133333,0.319641,0.319641,34.699487,34.699487,7.558571,7.558571,2.401937,31.148138,31.148138,True,3600824236,results/v7/raw/20260516T191411.802017+0000_mixed_robust_mpl64_bounded_10_p0p9_r3.json
